artist,song
Robbie Williams,I Am The Res (Erection)
Robbie Williams,I Feel It But I Can't Explain
Robbie Williams,I Tried Love
Robbie Williams,I Wanna Be Like You
Robbie Williams,I Will Talk And Hollywood Will Listen
Robbie Williams,Jesus In A Camper Van
Robbie Williams,Karaoke Overkill
Robbie Williams,Karma Killer
Robbie Williams,Kill Me Or Cure Me
Robbie Williams,Killing Me
Robbie Williams,King Of The Bongo
Robbie Williams,Kiss Me
Robbie Williams,Knutsford City Limits
Robbie Williams,Lazy Days
Robbie Williams,Let Love Be Your Energy
Robbie Williams,Let's Face The Music And Dance
Robbie Williams,Life Thru A Lens
Robbie Williams,Little Green Apples
Robbie Williams,Lonestar Rising
Robbie Williams,Louise
Robbie Williams,Love Calling Earth
Robbie Williams,Love Cheat
Robbie Williams,Love Somebody
Robbie Williams,Make Me Pure
Robbie Williams,Me And My Monkey
Robbie Williams,Me And My Shadow
Robbie Williams,Mr. Bojangles
Robbie Williams,My Way
Robbie Williams,Nan's Song
Robbie Williams,One Eye On The Shadows Protecting His Fellows
Robbie Williams,One Fine Day
Robbie Williams,One For My Baby
Robbie Williams,One Of God's Better People
Robbie Williams,Our Love
Robbie Williams,Please Don't Die
Robbie Williams,Poem
Robbie Williams,Puttin' On The Ritz
Robbie Williams,Random Acts Of Kindness
Robbie Williams,Revolution
Robbie Williams,Rock Dj
Robbie Williams,Rocks Off
Robbie Williams,Rolling Stone
Robbie Williams,Supreme
Robbie Williams,Talk To Me
Robbie Williams,Teenage Millionaire
Robbie Williams,The Actor
Robbie Williams,The Full Monty Medley
Robbie Williams,The Lady Is A Tramp
Rod Stewart,A Kiss To Build A Dream On
Rod Stewart,A Night Like This
Rod Stewart,All For Love
Rod Stewart,All In The Name Of Rock 'n' Roll
Rod Stewart,Almost Illegal
Rod Stewart,Amazing Grace
Rod Stewart,An Old Raincoat Won't Ever Let You Down
Rod Stewart,Another Heartache
Rod Stewart,As Time Goes By
Rod Stewart,Attractive Female Wanted
Rod Stewart,"Baby, It's Cold Outside"
Rod Stewart,Baby Take Me
Rod Stewart,Beautiful Morning
Rod Stewart,Better Off Dead
Rod Stewart,Broken Arrow
Rod Stewart,But Not For Me
Rod Stewart,Camouflage
Rod Stewart,Can I Get A Witness
Rod Stewart,Can We Still Be Friends
Rod Stewart,Can't Stop Me Now
Rod Stewart,Charlie Parker Loves Me
Rod Stewart,Cigarettes And Alcohol
Rod Stewart,Cloud Nine
Rod Stewart,Every Picture Tells A Story
Rod Stewart,Everything I Own
Rod Stewart,Farewell
Rod Stewart,First I Look At The Purse
Rod Stewart,Fool For You
Rod Stewart,Foolish Behaviour
Rod Stewart,For All We Know
Rod Stewart,For Sentimental Reasons
Rod Stewart,Hard Road
Rod Stewart,Have I Told You Lately
Rod Stewart,Have You Ever Seen The Rain
Rolling Stones,Driving Too Fast
Rolling Stones,Emotional Rescue
Rolling Stones,Everybody Needs Somebody To Love
Rolling Stones,Everything Is Turning To Gold
Rolling Stones,Factory Girl
Rolling Stones,Family
Rolling Stones,Far Away Eyes
Roy Orbison,Almost Eighteen
Roy Orbison,Beaujolais
Roy Orbison,Careless Heart
Roy Orbison,Changes
Roy Orbison,Days
Roy Orbison,Devil Doll
Roy Orbison,Distant Drums
Roy Orbison,Domino
Roy Orbison,Don't Take Her From Me
Roy Orbison,Dream Baby
Roy Orbison,Drift Away
Roy Orbison,Drifting Away
Roy Orbison,Evergreen
Roy Orbison,Friday Night
Roy Orbison,Go Away
Roy Orbison,Go! Go! Go!
Roy Orbison,Going Back To Gloria
Roy Orbison,Good Time Party
Roy Orbison,Goodnight
Roy Orbison,Growing Up
Roy Orbison,Harlem Woman
Roy Orbison,Heading South
Roy Orbison,Heartache
Roy Orbison,Heartbreak Radio
Roy Orbison,Help Me Rhonda
Roy Orbison,"Here Comes The Rain, Baby"
Roy Orbison,Hey Good Lookin'
Roy Orbison,Hound Dog Man
Roy Orbison,House Without Windows
Roy Orbison,How Do You Start Over
Roy Orbison,Hung Up On You
Roy Orbison,I Can't Help It (If I'm Still In Love With You)
Roy Orbison,I Care
Roy Orbison,I Don't Really Want You
Roy Orbison,I Drove All Night
Roy Orbison,I Fought The Law
Roy Orbison,I Recommend Her
Roy Orbison,I Wanna Live
Roy Orbison,I Was A Fool
Roy Orbison,If Only For Awhile
Roy Orbison,If You Can't Say Something Nice
Roy Orbison,I'll Say It's My Fault
Roy Orbison,I'm A Southern Man
Roy Orbison,I'm Hurtin'
Roy Orbison,"I'm In A Blue, Blue Mood"
Roy Orbison,I'm So Lonesome I Could Cry
Roy Orbison,I'm The Man On Susie's Mind
Roy Orbison,In Dreams
Roy Orbison,In The Real World
Roy Orbison,Indian Summer
Roy Orbison,Indian Wedding
Roy Orbison,It Ain't No Big Thing
Roy Orbison,It Takes All Kinds Of People
Roy Orbison,It Takes One (To Know One)
Roy Orbison,It Wasn't Very Long Ago
Roy Orbison,It's Over
Roy Orbison,I've Been Loving You Too Long
Roy Orbison,Jenny
Roy Orbison,Jolie
Roy Orbison,Just Another Name For Rock And Roll
Roy Orbison,Just Let Me Make Believe
Roy Orbison,Just One Time
Roy Orbison,Kaw-Liga
Roy Orbison,Lana
Roy Orbison,"Land Of 1,000 Dances"
Roy Orbison,Lawdy Miss Clawdy
Roy Orbison,Lay It Down
Roy Orbison,Leah
Roy Orbison,Let The Good Times Roll
Roy Orbison,Lonely Wine
Roy Orbison,Lonesome Number One
Roy Orbison,Love Hurts
Roy Orbison,Love In Time
Roy Orbison,Love Star
Roy Orbison,Lovestruck
Roy Orbison,Mama
Roy Orbison,Maybe
Roy Orbison,Mean Woman Blues
Roy Orbison,Medicine Man
Roy Orbison,"Memphis, Tennessee"
Roy Orbison,Money
Roy Orbison,My Friend
Roy Orbison,My Prayer
Roy Orbison,Never
Roy Orbison,Nite Life
Roy Orbison,No One Will Ever Know
Roy Orbison,Not Alone Any More
Roy Orbison,"Oh, Such A Stranger"
Roy Orbison,Only The Lonely
Roy Orbison,Only With You
Roy Orbison,Only You
Roy Orbison,Ooby Dooby
Roy Orbison,Pantomime
Roy Orbison,Party Heart
Roy Orbison,Penny Arcade
Roy Orbison,Pistolero
Roy Orbison,Plain Jane Country
Roy Orbison,Pledging My Love
Roy Orbison,Pretty One
Roy Orbison,Pretty Paper
Roy Orbison,"Oh, Pretty Woman"
Rush,2112: Discovery
Rush,2112: III. Discovery
Rush,A Farewell To Kings
Rush,Annihilation Gun
Rush,Anthem
Rush,Armor And Sword
Rush,Best I Can
Rush,Between The Wheels
Rush,Bravado
Rush,By-Tor And The Snow Dog
Rush,Caravan
Rush,Carnies
Rush,Carve Away The Stone
Rush,Ceiling Unlimited
Rush,Chemistry
Rush,Cinderalla Man
Rush,Circumstances
Rush,Crossroads
Rush,Cut To The Chase
Rush,Cygnus X-1
Rush,Cygnus X-1 Book II
Rush,Digital Man
Rush,Distant Early Warning
Rush,Dog Years
Rush,Double Agent
Rush,Driven
Rush,Earthshine
Rush,Emotion Detector
Rush,Entre Nous
Rush,Face Up
Rush,Faithless
Rush,Far Cry
Rush,Finding My Way
Rush,Fly By Night
Rush,For What It's Worth
Rush,Force Ten
Rush,"Force Ten (Phoenix, AZ)"
Rush,Freewill
Rush,Good News First
Rush,Grace To Grace
Rush,Half The World
Rush,Hand Over Fist
Rush,Headlong Flight
Rush,Here Again
Rush,High Water
Rush,Home On The Strange
Rush,I Think I'm Going Bald
Rush,Ii. Apollo: Bringer Of Wisdom
Rush,In The End
Rush,Iv. Armageddon: The Battle Of Heart And Mind
Rush,Kid Gloves
Rush,La Villa Strangiato
Rush,Larger Bowl
Rush,Lessons
Rush,Limelight
Rush,Losing It
Rush,Making Memories
Rush,Marathon
Rush,Marc Live
Rush,Moving To Bohemia
Rush,Mr. Soul
Rush,My Favorite Headache
Rush,Mystic Rhythms
Rush,Natural Science
Rush,Need Some Love
Rush,Neurotica
Rush,New World Man
Rush,Nobody's Hero
Rush,Out Of The Cradle
Rush,Panacea
Rush,Peaceable Kingdom
Rush,Prime Mover
Rush,Red Barchetta
Rush,Red Lenses
Rush,Red Sector A
Rush,Red Tide
Rush,Roll The Bones
Rush,Runaway Train
Rush,Scars
Rush,Secret Touch
Rush,Seven And Seven Is
Rush,Seven Cities Of Gold
Rush,Show Don't Tell
Rush,Slipping
Rush,Something For Nothing
Rush,Spindrift
Rush,Stick It Out
Rush,Still
Rush,Subdivisions
Rush,Summertime Blues
Rush,Superconductor
Rush,Tai Shan
Rush,Take A Friend
Rush,Tears
Rush,Territories
Rush,Test For Echo
Rush,The Angel's Share
Rush,The Big Money
Rush,The Big Wheel
Rush,The Body Electric
Rush,The Garden
Rush,The Pass
Rush,The Speed Of Love
Rush,The Spirit Of Radio
Rush,The Stars Look Down
Rush,The Temples Of Syrinx
Rush,The Trees
Rush,The Twilight Zone
Rush,The Wreckers
Rush,Time And Motion
Rush,Time Stands Still
Rush,Tom Sawyer
Rush,Totem
Rush,Turn The Page
Rush,Vapor Trail
Rush,War Paint
Rush,We Hold On
Rush,What You're Doing
Rush,Working At Perfekt
Rush,Working Man
Sam Smith,Drowning Shadows
Sam Smith,Good Thing
Sam Smith,Have Yourself A Merry Little Christmas
Sam Smith,I'm Not The Only One
Sam Smith,I've Told You Now
Sam Smith,Lay Me Down
Sam Smith,Leave Your Lover
Sam Smith,Like I Can
Sam Smith,Make It To Me
Sam Smith,My Funny Valentine
Sam Smith,Not In That Way
Sam Smith,Reminds Me Of You
Sam Smith,Spectre 007 Theme
Sam Smith,Stay With Me
Santana,All I Ever Wanted
Santana,All The Love Of The Universe
Santana,America
Santana,As The Years Go By
Santana,Aye Aye Aye
Santana,Before We Go
Santana,Body Surfing
Santana,Brightest Star
Santana,Changes
Santana,Chill Out (Things Gonna Change)
Santana,Choose
Santana,Come To My World
Santana,Cry Baby Cry
Santana,Daughter Of The Night
Santana,Day Of Celebration
Santana,"Deeper, Dig Deeper"
Santana,E Papa Re
Santana,Everybody's Everything
Santana,Everything's Coming Our Way
Santana,Evil Ways
Santana,Gypsy Woman
Santana,Hard Times
Santana,Hold On
Santana,Hope You're Feeling Better
Santana,How Long
Santana,I'm The One Who Loves You
Santana,It's A Jungle Out There
Santana,Let It Shine
Santana,Let Me
Santana,Let Me Inside
Santana,Let Me Love You Tonight
Santana,Let There Be Light
Santana,Lightning In The Sky
Santana,Make Somebody Happy
Santana,Manana
Santana,Maria Maria
Santana,Mirage
Santana,Mother's Daughter
Santana,Move On
Santana,My Man
Santana,Night Hunting Time
Santana,No One To Depend On
Santana,Nothing At All
Santana,Novus
Santana,Nowhere To Run
Santana,One Chain (Don't Make No Prison)
Santana,One With The Sun
Santana,Open Invitation
Santana,Over And Over
Santana,Persuasion
Santana,Praise
Santana,Satellite
Santana,Say It Again
Santana,Searchin'
Santana,She Can't Let Go
Santana,She's Not There
Santana,Since Supernatural
Santana,Somewhere In Heaven
Santana,Songs Of Freedom
Santana,Spirit
Santana,Stand Up
Santana,Stay (Beside Me)
Santana,Stone Flower
Santana,Stormy
Santana,Summer Lady
Santana,Taboo
Santana,"Tell Me, Are You Tired"
Santana,The Facts Of Love
Santana,The Game Of Love
Santana,The River
Santana,They All Went To Mexico
Santana,This Boy's Fire
Santana,Try A Little Harder
Santana,Two Points Of View
Santana,Vera Cruz
Santana,Victim Of Circumstance
Santana,Watch Your Step
Santana,Well All Right
Santana,When I Look Into Your Eyes
Santana,Who's That Lady
Santana,Wings Of Grace
Santana,Winning
Santana,You Know That I Love You
Santana,Yours Is The Light
Savage Garden,Break Me Shake Me
Savage Garden,Carry On Dancing
Savage Garden,Chained To You
Savage Garden,Crash And Burn
Savage Garden,Fire Inside The Man
Savage Garden,Gunning Down Romance
Savage Garden,Hold Me
Savage Garden,I Knew I Loved You
Savage Garden,I Want You
Savage Garden,Love Can Move You
Savage Garden,Memories Are Designed To Fade
Savage Garden,Mine
Savage Garden,Promises
Savage Garden,Santa Monica
Savage Garden,So Beautiful
Savage Garden,Tears Of Pearls
Savage Garden,The Animal Song
Savage Garden,The Lover After Me
Savage Garden,This Side Of Me
Savage Garden,To The Moon And Back
Savage Garden,Truly Madly Deeply
Savage Garden,Universe
Savage Garden,Violet
Savage Garden,You Can Still Be Free
Scorpions,10 Light Years Away
Scorpions,Action
Scorpions,Aleyah
Scorpions,Alien Nation
Scorpions,All Night Long
Scorpions,Animal Magnetism
Scorpions,Are You The One?
Scorpions,Arizona
Scorpions,As Soon As The Good Times Roll
Scorpions,Backstage Queen
Scorpions,Bad Boys Running Wild
Scorpions,Bad For Good
Scorpions,Believe In Love
Scorpions,Big City Nights
Scorpions,Blood Too Hot
Scorpions,Borderline
Scorpions,Born To Touch Your Feelings
Scorpions,But The Best For You
Scorpions,Can You Feel It
Scorpions,Cant Get Enough
Scorpions,Can't Live Without You
Scorpions,Catch Your Train
Scorpions,Cause I Love You
Scorpions,Coming Home
Scorpions,Crazy World
Scorpions,Crossfire
Scorpions,Crying Days
Scorpions,Daddy's Girl
Scorpions,Dark Lady
Scorpions,Deadly Sting Suite
Scorpions,Deep And Dark
Scorpions,Destin
Scorpions,Does Anyone Know
Scorpions,Don't Believe Her
Scorpions,Don't Stop At The Top
Scorpions,Drifting Sun
Scorpions,Drive
Scorpions,Dust In The Wind
Scorpions,Dynamite
Scorpions,Edge Of Time
Scorpions,Evening Wind
Scorpions,Every Minute Every Day
Scorpions,Eye To Eye
Scorpions,Falling In Love
Scorpions,Far Away
Scorpions,Fly People Fly
Scorpions,Fly To The Rainbow
Scorpions,Freshly Squeezed
Scorpions,Hate To Be Nice
Scorpions,Hell Cat
Scorpions,Hello Josephine
Scorpions,Heroes Don't Cry
Scorpions,He's A Woman - She's A Man
Scorpions,Hey You
Scorpions,Hit Between The Eyes
Scorpions,Hold Me Tight
Scorpions,Holiday
Scorpions,Hour 1
Scorpions,Humanity
Scorpions,I'm Going Mad
Scorpions,I'm Leaving You
Scorpions,In Search Of The Peace Of Mind
Scorpions,In Your Park
Scorpions,Inheritance
Scorpions,Is There Anybody There
Scorpions,I've Got To Be Free
Scorpions,Life Goes Around
Scorpions,Living And Dying
Scorpions,Living For Tomorrow
Scorpions,Lonely Nights
Scorpions,Long Tall Sally
Scorpions,Love 'em Or Leave 'em
Scorpions,Love Is Blind
Scorpions,Love Is War
Scorpions,Love On The Run
Scorpions,Love Will Keep Us Alive
Scorpions,Lovedrive
Scorpions,Lust Or Love
Scorpions,Make It Real
Scorpions,Maybe I Maybe You
Scorpions,Media Overkill
Scorpions,Mind Like A Tree
Scorpions,My City My Town
Scorpions,Now!
Scorpions,Obsession
Scorpions,Passion Rules The Game
Scorpions,Polar Nights
Scorpions,Robot Man
Scorpions,Rock You Like A Hurricane
Scorpions,She Said
Scorpions,Ship Of Fools
Scorpions,Someday Is Now
Scorpions,Someone To Touch
Scorpions,Speedys Coming
Scorpions,Steamrock Fever
Scorpions,Stone In My Shoe
Scorpions,Sun In My Hand
Scorpions,Suspender Love
Scorpions,Taxman Woman
Scorpions,Tease Me Please Me
Scorpions,The Cross
Scorpions,The Future Never Dies
Scorpions,The Riot Of Your Time
Scorpions,The Sails Of Charon
Scorpions,The Same Thrill
Scorpions,The Zoo
Scorpions,They Need A Million
Scorpions,This Is My Song
Scorpions,Through My Eyes
Scorpions,To Be With You In Heaven
Scorpions,Top Of The Bill
Scorpions,Twentieth Century Man
Scorpions,Under The Same Sun
Scorpions,Unholy Alliance
Scorpions,Virgin Killer
Scorpions,Walking On The Edge
Scorpions,When Love Kills Love
Scorpions,When The Smoke Is Going Down
Scorpions,When You Came Into My Life
Scorpions,White Dove
Scorpions,Wild Child
Scorpions,Woman
Scorpions,Yellow Butterfly
Scorpions,Yellow Raven
Scorpions,You And I
Scorpions,You Give Me All I Need
Scorpions,Your Last Song
Scorpions,Your Light
Scorpions,You're Lovin' Me To Death
Selah,All My Praise
Selah,Be Still
Selah,Be Thou My Vision
Selah,Before The Throne Of God Above
Selah,"Bika Mono Ve (Pass Me Not, O Gentle Savior) It Is Well With My Soul"
Selah,Gentle Healer
Selah,Great Is Thy Faithfulness
Selah,He'll Hold You
Selah,His Eye Is On The Sparrow
Selah,Hold On
Selah,Hope Of The Broken World
Selah,How Great Thou Art
Selah,I Bless Your Name
Selah,I Look To You
Selah,I Turn To You
Selah,I Will Sing Of My Redeemer
Selah,Joy
Selah,Light Of The Stable
Selah,Mary Sweet Mary
Selah,Mystery
Selah,Noel
Selah,O The Deep Deep Love Of Jesus
Selah,Oh Draw Me Lord
Selah,One Thing I Know
Selah,Press On
Selah,Rose Of Bethlehem
Selah,Silent Night
Selah,Sweet Jesus
Selah,"Sweet, Sweet Song Of Salvation"
Selah,There Is A Fountain
Selah,There Is Power In The Blood
Selah,Tis So Sweet To Trust In Jesus
Selah,What Child Is This
Selah,When I Survey The Wondrous Cross
Selah,When Love Was Slain
Selah,"Wonderful, Merciful Savior"
Selah,You Are My Hiding Place
Selah,You Raise Me Up
Selena Gomez,As A Blonde
Selena Gomez,Bang Bang Bang
Selena Gomez,Beat
Selena Gomez,Birthday
Selena Gomez,Camouflage
Selena Gomez,Cologne
Selena Gomez,Crush
Selena Gomez,Forget Forever
Selena Gomez,Hit The Lights
Selena Gomez,I Promise You
Selena Gomez,Like A Champion
Selena Gomez,Love Will Remember
Selena Gomez,Love You Like A Love Song
Selena Gomez,Magic
Selena Gomez,Magical
Selena Gomez,Middle Of Nowhere
Selena Gomez,More
Selena Gomez,Naturally
Selena Gomez,Nobody
Selena Gomez,One And The Same
Selena Gomez,Outlaw
Selena Gomez,Perfect
Selena Gomez,Revival
Selena Gomez,Round And Round
Selena Gomez,Save The Day
Selena Gomez,Shake It Up
Selena Gomez,Sober
Selena Gomez,Stars Dance
Selena Gomez,Undercover
Selena Gomez,We Own The Night
Selena Gomez,Write Your Name
Sia,A Situation
Sia,Academia
Sia,Be Good To Me
Sia,Beautiful Calm Driving
Sia,Beautiful Reality
Sia,Bird Set Free
Sia,Blow It All Away
Sia,Breathe Me
Sia,Bring Night
Sia,Broken Glass
Sia,Buttons
Sia,Cheap Thrills
Sia,Clap Your Hands
Sia,Day Too Soon
Sia,Don't Bring Me Down
Sia,Don't Get Me Started
Sia,Drink To Get Drunk
Sia,Elastic Heart
Sia,Electric Bird
Sia,First Fighting A Sandstorm
Sia,Fist Fighting A Sandstorm
Sia,Get Me
Sia,Healing Is Difficult
Sia,I Don't Want To Want You
Sia,I Go To Sleep
Sia,Insidiously
Sia,Kill And Run
Sia,Lentil
Sia,Little Black Sandals
Sia,Little Man
Sia,Loved Me Back To Life
Sia,Moon
Sia,My Arena
Sia,My Love
Sia,Never Gonna Leave Me
Sia,Numb
Sia,One Million Bullets
Sia,One More Shot
Sia,Opportunity
Sia,Playground
Sia,Reaper
Sia,Rewrite
Sia,Salted Wound
Sia,Sea Shells
Sia,Shadow
Sia,Soon
Sia,Stories
Sia,Sunday
Sia,Sweet Potato
Sia,Taken For Granted
Sia,The Church Of What's Happening Now
Sia,The Fight
Sia,Where I Belong
Sia,You Have Been Loved
Sia,Your
Side A,Ang Aking Awitin
Side A,Got To Believe
Side A,I Believe In Dreams
Side A,If Only
Side A,Just Wanna Be With You
Side A,Pangako
Side A,Tell Me
Side A,Will I Ever
Slayer,213
Slayer,Aggressive Perfector
Slayer,Altar Of Sacrifice
Slayer,Americon
Slayer,At Dawn They Sleep
Slayer,Beauty Through Order
Slayer,Black Magic
Slayer,Catalyst
Slayer,Catatonic
Slayer,Chemical Warfare
Slayer,Circle Of Beliefs
Slayer,Cleanse The Soul
Slayer,Consfearacy
Slayer,Criminally Insane
Slayer,Crionics
Slayer,Crypts Of Eternity
Slayer,Cult
Slayer,Darkness Of Christ
Slayer,Ddamm
Slayer,Death's Head
Slayer,Desire
Slayer,Deviance
Slayer,Die By The Sword
Slayer,Disciple
Slayer,Disorder
Slayer,Dittohead
Slayer,Divine Intervention
Slayer,Epidemic
Slayer,Evil Has No Boundaries
Slayer,Fictional Reality
Slayer,Fight Till Death
Slayer,Gemini
Slayer,Ghosts Of War
Slayer,God Send Death
Slayer,Hand Of Doom
Slayer,Hardening Of The Arteries
Slayer,Hate Worldwide
Slayer,Haunting The Chapel
Slayer,Hell Awaits
Slayer,Here Comes The Pain
Slayer,Human Strain
Slayer,I Hate You
Slayer,I'm Gonna Be Your God
Slayer,In A Gadda Da Vida
Slayer,In The Name Of God
Slayer,Jesus Saves
Slayer,Kill Again
Slayer,Killing Fields
Slayer,Love To Hate
Slayer,Memories Of Tomorrow
Slayer,Mind Control
Slayer,Mr. Freeze
Slayer,Necrophiliac
Slayer,Necrophobic
Slayer,New Faith
Slayer,No Remorse (I Wanna Die)
Slayer,Not Of This God
Slayer,Overt Enemy
Slayer,Payback
Slayer,Perversions Of Pain
Slayer,Piece By Piece
Slayer,Point
Slayer,Postmortem
Slayer,Praise Of Death
Slayer,Public Display Of Dismemberment
Slayer,Read Between The Lies
Slayer,Reborn
Slayer,Scrum
Slayer,Serenity In Murder
Slayer,Seven Faces
Slayer,Sick Boy
Slayer,Skeleton Christ
Slayer,Skeletons Of Society
Slayer,South Of Heaven
Slayer,Spill The Blood
Slayer,Ss-3
Slayer,Supremist
Slayer,Temptation
Slayer,The Final Command
Slayer,Threshold
Slayer,Unguarded Instinct
Slayer,Unit 731
Slayer,War Zone
Slayer,Witching Hour
Slayer,World Painted Blood
Smiths,A Rush And A Push And The Land Is Ours
Smiths,Ask
Smiths,Asleep
Smiths,Back To The Old House
Smiths,Barbarism Begins At Home
Smiths,Bigmouth Strikes Again
Smiths,Death At One's Elbow
Smiths,Death Of A Disco Dancer
Smiths,Girlfriend In A Coma
Smiths,Half A Person
Smiths,Hand In Glove
Smiths,Handsome Devil
Smiths,Heaven Knows I'm Miserable Now
Smiths,How Soon Is Now
Smiths,I Don't Owe You Anything
Smiths,I Keep Mine Hidden
Smiths,I Know It's Over
Smiths,I Started Something I Couldn't Finish
